"net1","net2","mean_full","mean_pos","mean_neg","n_edges","subject","condition"
"Subcortex","Cont",0.0552766882500882,0.163053900499344,-0.121193692245945,960,"sub-011","LSD"
"Subcortex","Default",0.0381669810049545,0.161067436607333,-0.133573395064818,1472,"sub-011","LSD"
"Subcortex","Subcortex",0.158028077660849,0.251459044185689,-0.119275030984877,496,"sub-011","LSD"
"Vis","Vis",0.420655540579315,0.531187947845766,-0.192621041673254,406,"sub-011","PLCB"
"Vis","SomMot",0.26834373742564,0.294920111129525,-0.0696071768359249,1015,"sub-011","PLCB"
"Vis","DorsAttn",0.074591265932315,0.268457649948075,-0.175844032568287,754,"sub-011","PLCB"
"Vis","SalVentAttn",0.117580090612575,0.218541982270374,-0.133445377716924,638,"sub-011","PLCB"
"Vis","Limbic",0.0280511926707134,0.175385371126588,-0.126216358888967,348,"sub-011","PLCB"
"Vis","Cont",-0.0447998233281338,0.206299659507608,-0.184499177821722,870,"sub-011","PLCB"
"Vis","Default",0.0257632277306923,0.17249882699008,-0.151582777996713,1334,"sub-011","PLCB"
"Vis","Subcortex",0.0993907284175222,0.214960719307565,-0.144935091249347,928,"sub-011","PLCB"
"SomMot","Vis",0.26834373742564,0.294920111129525,-0.0696071768359249,1015,"sub-011","PLCB"
"SomMot","SomMot",0.605700385077843,0.606720561789524,-0.000284581660789082,595,"sub-011","PLCB"
"SomMot","DorsAttn",0.252456752747631,0.301842024555879,-0.0923737416327678,910,"sub-011","PLCB"
"SomMot","SalVentAttn",0.318599499176936,0.366095769463871,-0.102777667984077,770,"sub-011","PLCB"
"SomMot","Limbic",0.0565044383015832,0.161486816620851,-0.114091926467227,420,"sub-011","PLCB"
"SomMot","Cont",0.0710620377941697,0.171272945594229,-0.125125514096088,1050,"sub-011","PLCB"
"SomMot","Default",0.0279137662311484,0.162178803920038,-0.144440643851752,1610,"sub-011","PLCB"
"SomMot","Subcortex",0.146265317228011,0.244119321022182,-0.208758713066544,1120,"sub-011","PLCB"
"DorsAttn","Vis",0.074591265932315,0.268457649948075,-0.175844032568287,754,"sub-011","PLCB"
"DorsAttn","SomMot",0.252456752747631,0.301842024555879,-0.0923737416327678,910,"sub-011","PLCB"
"DorsAttn","DorsAttn",0.443236977227423,0.468132651182397,-0.0712736178420409,325,"sub-011","PLCB"
"DorsAttn","SalVentAttn",0.16297316787826,0.242401821310188,-0.11254497371374,572,"sub-011","PLCB"
"DorsAttn","Limbic",-0.0225230400611828,0.115337328901918,-0.127670779100836,312,"sub-011","PLCB"
"DorsAttn","Cont",0.152787430902852,0.278109560480192,-0.127497331927797,780,"sub-011","PLCB"
"DorsAttn","Default",-0.0920551231991989,0.163374938386298,-0.202048929623576,1196,"sub-011","PLCB"
"DorsAttn","Subcortex",0.0582719922433915,0.162628381187151,-0.145259972008621,832,"sub-011","PLCB"
"SalVentAttn","Vis",0.117580090612575,0.218541982270374,-0.133445377716924,638,"sub-011","PLCB"
"SalVentAttn","SomMot",0.318599499176936,0.366095769463871,-0.102777667984077,770,"sub-011","PLCB"
"SalVentAttn","DorsAttn",0.16297316787826,0.242401821310188,-0.11254497371374,572,"sub-011","PLCB"
"SalVentAttn","SalVentAttn",0.316944882841455,0.376410682853866,-0.151920078794864,231,"sub-011","PLCB"
"SalVentAttn","Limbic",0.0386628769678634,0.173662422378408,-0.116092699478371,264,"sub-011","PLCB"
"SalVentAttn","Cont",0.0879967875762403,0.238157827368369,-0.156687934634838,660,"sub-011","PLCB"
"SalVentAttn","Default",0.0254642468237929,0.205300963964521,-0.15723839409607,1012,"sub-011","PLCB"
"SalVentAttn","Subcortex",0.127690514014829,0.223797502203082,-0.124961877614082,704,"sub-011","PLCB"
"Limbic","Vis",0.0280511926707134,0.175385371126588,-0.126216358888967,348,"sub-011","PLCB"
"Limbic","SomMot",0.0565044383015832,0.161486816620851,-0.114091926467227,420,"sub-011","PLCB"
"Limbic","DorsAttn",-0.0225230400611828,0.115337328901918,-0.127670779100836,312,"sub-011","PLCB"
"Limbic","SalVentAttn",0.0386628769678634,0.173662422378408,-0.116092699478371,264,"sub-011","PLCB"
"Limbic","Limbic",0.156549609679221,0.213569914318912,-0.100041761199386,66,"sub-011","PLCB"
"Limbic","Cont",-0.00311537712759473,0.166479734831376,-0.167149993612501,360,"sub-011","PLCB"
"Limbic","Default",0.073515690700493,0.189666474027131,-0.126172109205895,552,"sub-011","PLCB"
"Limbic","Subcortex",0.096932472009489,0.203142762742877,-0.120545742349354,384,"sub-011","PLCB"
"Cont","Vis",-0.0447998233281338,0.206299659507608,-0.184499177821722,870,"sub-011","PLCB"
"Cont","SomMot",0.0710620377941697,0.171272945594229,-0.125125514096088,1050,"sub-011","PLCB"
"Cont","DorsAttn",0.152787430902852,0.278109560480192,-0.127497331927797,780,"sub-011","PLCB"
"Cont","SalVentAttn",0.0879967875762403,0.238157827368369,-0.156687934634838,660,"sub-011","PLCB"
"Cont","Limbic",-0.00311537712759473,0.166479734831376,-0.167149993612501,360,"sub-011","PLCB"
"Cont","Cont",0.311991463385585,0.384593765615641,-0.0867793906541258,435,"sub-011","PLCB"
"Cont","Default",0.0176043006049452,0.238854937922147,-0.190576678811662,1380,"sub-011","PLCB"
"Cont","Subcortex",0.0325695823569386,0.177685955740462,-0.134672157372054,960,"sub-011","PLCB"
"Default","Vis",0.0257632277306923,0.17249882699008,-0.151582777996713,1334,"sub-011","PLCB"
"Default","SomMot",0.0279137662311484,0.162178803920038,-0.144440643851752,1610,"sub-011","PLCB"
"Default","DorsAttn",-0.0920551231991989,0.163374938386298,-0.202048929623576,1196,"sub-011","PLCB"
"Default","SalVentAttn",0.0254642468237929,0.205300963964521,-0.15723839409607,1012,"sub-011","PLCB"
"Default","Limbic",0.073515690700493,0.189666474027131,-0.126172109205895,552,"sub-011","PLCB"
"Default","Cont",0.0176043006049452,0.238854937922147,-0.190576678811662,1380,"sub-011","PLCB"
"Default","Default",0.199369677005107,0.309768034662873,-0.154712860360655,1035,"sub-011","PLCB"
"Default","Subcortex",0.0454315250836292,0.158014127757737,-0.122394655890802,1472,"sub-011","PLCB"
"Subcortex","Vis",0.0993907284175222,0.214960719307565,-0.144935091249347,928,"sub-011","PLCB"
"Subcortex","SomMot",0.146265317228011,0.244119321022182,-0.208758713066544,1120,"sub-011","PLCB"
"Subcortex","DorsAttn",0.0582719922433915,0.162628381187151,-0.145259972008621,832,"sub-011","PLCB"
"Subcortex","SalVentAttn",0.127690514014829,0.223797502203082,-0.124961877614082,704,"sub-011","PLCB"
"Subcortex","Limbic",0.096932472009489,0.203142762742877,-0.120545742349354,384,"sub-011","PLCB"
"Subcortex","Cont",0.0325695823569386,0.177685955740462,-0.134672157372054,960,"sub-011","PLCB"
"Subcortex","Default",0.0454315250836292,0.158014127757737,-0.122394655890802,1472,"sub-011","PLCB"
"Subcortex","Subcortex",0.180855512597984,0.290712427643498,-0.115922123569746,496,"sub-011","PLCB"
"Vis","Vis",0.153968320310446,0.292504983895634,-0.140155673147337,406,"sub-012","LSD"
"Vis","SomMot",0.120327477880958,0.18394229673159,-0.10050281839348,1015,"sub-012","LSD"
"Vis","DorsAttn",0.141063921755013,0.259784008321586,-0.150835006683902,754,"sub-012","LSD"
"Vis","SalVentAttn",0.124628935506754,0.181936528638288,-0.0950501714974575,638,"sub-012","LSD"
"Vis","Limbic",0.0233329859309894,0.139633431147607,-0.141425978125885,348,"sub-012","LSD"
"Vis","Cont",0.0530958260257139,0.187932949996694,-0.146278724803172,870,"sub-012","LSD"
"Vis","Default",0.0162515525369411,0.187133658111581,-0.152593210497316,1334,"sub-012","LSD"
"Vis","Subcortex",0.0840187077392021,0.192308752395265,-0.125707581278236,928,"sub-012","LSD"
"SomMot","Vis",0.120327477880958,0.18394229673159,-0.10050281839348,1015,"sub-012","LSD"
"SomMot","SomMot",0.431203440247224,0.440165341214029,-0.0445920292631594,595,"sub-012","LSD"
"SomMot","DorsAttn",0.232016947868806,0.294147672888734,-0.104014015619254,910,"sub-012","LSD"
"SomMot","SalVentAttn",0.335682286013167,0.362837550492379,-0.0727781505283053,770,"sub-012","LSD"
"SomMot","Limbic",0.0183749699875634,0.118295737087479,-0.104931508561268,420,"sub-012","LSD"
"SomMot","Cont",0.0331266667534838,0.167637940159339,-0.141414219744705,1050,"sub-012","LSD"
"SomMot","Default",-0.102064998704482,0.112885932190893,-0.191218636123302,1610,"sub-012","LSD"
"SomMot","Subcortex",0.126814658990945,0.183001247734451,-0.0859260146276288,1120,"sub-012","LSD"
"DorsAttn","Vis",0.141063921755013,0.259784008321586,-0.150835006683902,754,"sub-012","LSD"
"DorsAttn","SomMot",0.232016947868806,0.294147672888734,-0.104014015619254,910,"sub-012","LSD"
"DorsAttn","DorsAttn",0.430096876974239,0.477366345218555,-0.113502007835398,325,"sub-012","LSD"
"DorsAttn","SalVentAttn",0.146255426375596,0.219564130104198,-0.115896498157888,572,"sub-012","LSD"
"DorsAttn","Limbic",0.0746066963302061,0.158452180058709,-0.108484462015709,312,"sub-012","LSD"
"DorsAttn","Cont",0.157904777803343,0.243305942028752,-0.112912817841936,780,"sub-012","LSD"
"DorsAttn","Default",-0.0397672578543727,0.158937981074671,-0.167955369350551,1196,"sub-012","LSD"
"DorsAttn","Subcortex",0.0984277563080641,0.172018548519761,-0.0977062934191446,832,"sub-012","LSD"
"SalVentAttn","Vis",0.124628935506754,0.181936528638288,-0.0950501714974575,638,"sub-012","LSD"
"SalVentAttn","SomMot",0.335682286013167,0.362837550492379,-0.0727781505283053,770,"sub-012","LSD"
"SalVentAttn","DorsAttn",0.146255426375596,0.219564130104198,-0.115896498157888,572,"sub-012","LSD"
"SalVentAttn","SalVentAttn",0.396125466389882,0.440622928100702,-0.130427830521494,231,"sub-012","LSD"
"SalVentAttn","Limbic",0.00299723847218534,0.13958828388266,-0.121716324728683,264,"sub-012","LSD"
"SalVentAttn","Cont",0.0790736440277384,0.244334460506302,-0.178425767694675,660,"sub-012","LSD"
"SalVentAttn","Default",-0.0690403535653279,0.179933428820752,-0.228431997070192,1012,"sub-012","LSD"
"SalVentAttn","Subcortex",0.140316106918797,0.190624010980744,-0.0996773370488524,704,"sub-012","LSD"
"Limbic","Vis",0.0233329859309894,0.139633431147607,-0.141425978125885,348,"sub-012","LSD"
"Limbic","SomMot",0.0183749699875634,0.118295737087479,-0.104931508561268,420,"sub-012","LSD"
"Limbic","DorsAttn",0.0746066963302061,0.158452180058709,-0.108484462015709,312,"sub-012","LSD"
"Limbic","SalVentAttn",0.00299723847218534,0.13958828388266,-0.121716324728683,264,"sub-012","LSD"
"Limbic","Limbic",0.267547464426969,0.31526792110701,-0.0784258465033266,66,"sub-012","LSD"
"Limbic","Cont",0.133459435343298,0.234944679507134,-0.123238535188759,360,"sub-012","LSD"
"Limbic","Default",0.160964054684143,0.24269628885332,-0.115368737030693,552,"sub-012","LSD"
"Limbic","Subcortex",0.13974392141005,0.206820905361935,-0.111173685224779,384,"sub-012","LSD"
"Cont","Vis",0.0530958260257139,0.187932949996694,-0.146278724803172,870,"sub-012","LSD"
"Cont","SomMot",0.0331266667534838,0.167637940159339,-0.141414219744705,1050,"sub-012","LSD"
"Cont","DorsAttn",0.157904777803343,0.243305942028752,-0.112912817841936,780,"sub-012","LSD"
"Cont","SalVentAttn",0.0790736440277384,0.244334460506302,-0.178425767694675,660,"sub-012","LSD"
"Cont","Limbic",0.133459435343298,0.234944679507134,-0.123238535188759,360,"sub-012","LSD"
"Cont","Cont",0.353834250245847,0.405503857060917,-0.142698068903855,435,"sub-012","LSD"
"Cont","Default",0.175610493492044,0.27635702684761,-0.144946658093845,1380,"sub-012","LSD"
"Cont","Subcortex",0.204386085892326,0.231746553230567,-0.0772657837660344,960,"sub-012","LSD"
"Default","Vis",0.0162515525369411,0.187133658111581,-0.152593210497316,1334,"sub-012","LSD"
"Default","SomMot",-0.102064998704482,0.112885932190893,-0.191218636123302,1610,"sub-012","LSD"
"Default","DorsAttn",-0.0397672578543727,0.158937981074671,-0.167955369350551,1196,"sub-012","LSD"
"Default","SalVentAttn",-0.0690403535653279,0.179933428820752,-0.228431997070192,1012,"sub-012","LSD"
"Default","Limbic",0.160964054684143,0.24269628885332,-0.115368737030693,552,"sub-012","LSD"
"Default","Cont",0.175610493492044,0.27635702684761,-0.144946658093845,1380,"sub-012","LSD"
"Default","Default",0.309077698837617,0.386032062146353,-0.141436587022802,1035,"sub-012","LSD"
"Default","Subcortex",0.145777175935404,0.206412911343185,-0.105670314252109,1472,"sub-012","LSD"
"Subcortex","Vis",0.0840187077392021,0.192308752395265,-0.125707581278236,928,"sub-012","LSD"
"Subcortex","SomMot",0.126814658990945,0.183001247734451,-0.0859260146276288,1120,"sub-012","LSD"
"Subcortex","DorsAttn",0.0984277563080641,0.172018548519761,-0.0977062934191446,832,"sub-012","LSD"
"Subcortex","SalVentAttn",0.140316106918797,0.190624010980744,-0.0996773370488524,704,"sub-012","LSD"
"Subcortex","Limbic",0.13974392141005,0.206820905361935,-0.111173685224779,384,"sub-012","LSD"
"Subcortex","Cont",0.204386085892326,0.231746553230567,-0.0772657837660344,960,"sub-012","LSD"
"Subcortex","Default",0.145777175935404,0.206412911343185,-0.105670314252109,1472,"sub-012","LSD"
"Subcortex","Subcortex",0.305968004574803,0.360031121017992,-0.0944655867077949,496,"sub-012","LSD"
"Vis","Vis",0.2658101567962,0.37303285999021,-0.121653702473061,406,"sub-012","PLCB"
"Vis","SomMot",0.146131278364575,0.222824504923051,-0.105629608818945,1015,"sub-012","PLCB"
"Vis","DorsAttn",0.157919913100981,0.254768707989574,-0.125564580270837,754,"sub-012","PLCB"
"Vis","SalVentAttn",0.118366428504136,0.20489932460907,-0.108782423771316,638,"sub-012","PLCB"
"Vis","Limbic",0.0183220376829621,0.125765134991837,-0.107923601654966,348,"sub-012","PLCB"
"Vis","Cont",1.68322038889187e-05,0.15235929695543,-0.145478780199269,870,"sub-012","PLCB"
"Vis","Default",-0.00469270317472885,0.172799474576384,-0.15743004441941,1334,"sub-012","PLCB"
"Vis","Subcortex",0.0523915547077598,0.149137054160616,-0.091559523566597,928,"sub-012","PLCB"
"SomMot","Vis",0.146131278364575,0.222824504923051,-0.105629608818945,1015,"sub-012","PLCB"
"SomMot","SomMot",0.678804592675839,0.678804592675839,NA,595,"sub-012","PLCB"
"SomMot","DorsAttn",0.19385683844046,0.321408699352175,-0.185456774139794,910,"sub-012","PLCB"
"SomMot","SalVentAttn",0.397655657531455,0.431677938946611,-0.114096158754859,770,"sub-012","PLCB"
"SomMot","Limbic",-0.00358438364932661,0.101434422463603,-0.106621702854466,420,"sub-012","PLCB"
"SomMot","Cont",-0.102891979485518,0.20407024754776,-0.20237406315204,1050,"sub-012","PLCB"
"SomMot","Default",-0.147339252392173,0.145067105519403,-0.236435517039461,1610,"sub-012","PLCB"
"SomMot","Subcortex",0.111697756707448,0.188360017777127,-0.0824971822166905,1120,"sub-012","PLCB"
"DorsAttn","Vis",0.157919913100981,0.254768707989574,-0.125564580270837,754,"sub-012","PLCB"
"DorsAttn","SomMot",0.19385683844046,0.321408699352175,-0.185456774139794,910,"sub-012","PLCB"
"DorsAttn","DorsAttn",0.404140943640931,0.450353062783949,-0.150404486075283,325,"sub-012","PLCB"
"DorsAttn","SalVentAttn",0.228035418631249,0.332845320983909,-0.166748546897104,572,"sub-012","PLCB"
"DorsAttn","Limbic",0.0238894433286826,0.137484498362531,-0.125046295493474,312,"sub-012","PLCB"
"DorsAttn","Cont",0.157270186408227,0.286053320198438,-0.154520558557546,780,"sub-012","PLCB"
"DorsAttn","Default",-0.106927888818474,0.174360077790059,-0.222830486630019,1196,"sub-012","PLCB"
"DorsAttn","Subcortex",0.103713006987122,0.167318656576576,-0.0895740640953936,832,"sub-012","PLCB"
"SalVentAttn","Vis",0.118366428504136,0.20489932460907,-0.108782423771316,638,"sub-012","PLCB"
"SalVentAttn","SomMot",0.397655657531455,0.431677938946611,-0.114096158754859,770,"sub-012","PLCB"
"SalVentAttn","DorsAttn",0.228035418631249,0.332845320983909,-0.166748546897104,572,"sub-012","PLCB"
"SalVentAttn","SalVentAttn",0.438204111692295,0.486500740046568,-0.133305990499931,231,"sub-012","PLCB"
"SalVentAttn","Limbic",0.0600955131871129,0.174860735078826,-0.140743625123385,264,"sub-012","PLCB"
"SalVentAttn","Cont",0.0310905756515802,0.256877789933641,-0.201643937531467,660,"sub-012","PLCB"
"SalVentAttn","Default",-0.0966110923417451,0.222136756281196,-0.273366811777816,1012,"sub-012","PLCB"
"SalVentAttn","Subcortex",0.160433289805546,0.226925271978403,-0.100419871026434,704,"sub-012","PLCB"
"Limbic","Vis",0.0183220376829621,0.125765134991837,-0.107923601654966,348,"sub-012","PLCB"
"Limbic","SomMot",-0.00358438364932661,0.101434422463603,-0.106621702854466,420,"sub-012","PLCB"
"Limbic","DorsAttn",0.0238894433286826,0.137484498362531,-0.125046295493474,312,"sub-012","PLCB"
"Limbic","SalVentAttn",0.060095513187113,0.174860735078826,-0.140743625123385,264,"sub-012","PLCB"
"Limbic","Limbic",0.216644423757854,0.27356798956969,-0.102127544788426,66,"sub-012","PLCB"
"Limbic","Cont",0.0903335086686182,0.215884865356706,-0.123953393347893,360,"sub-012","PLCB"
"Limbic","Default",0.137974477070912,0.24528704883033,-0.109422769200801,552,"sub-012","PLCB"
"Limbic","Subcortex",0.108707963194576,0.165054122444967,-0.0727142858204186,384,"sub-012","PLCB"
"Cont","Vis",1.68322038889191e-05,0.15235929695543,-0.145478780199269,870,"sub-012","PLCB"
"Cont","SomMot",-0.102891979485518,0.20407024754776,-0.20237406315204,1050,"sub-012","PLCB"
"Cont","DorsAttn",0.157270186408227,0.286053320198438,-0.154520558557546,780,"sub-012","PLCB"
"Cont","SalVentAttn",0.0310905756515802,0.256877789933641,-0.201643937531467,660,"sub-012","PLCB"
"Cont","Limbic",0.0903335086686182,0.215884865356706,-0.123953393347893,360,"sub-012","PLCB"
"Cont","Cont",0.367157769891299,0.415413741491447,-0.10936994966016,435,"sub-012","PLCB"
"Cont","Default",0.142168416971311,0.284110412717693,-0.162085382567062,1380,"sub-012","PLCB"
"Cont","Subcortex",0.103211380569884,0.205613981753536,-0.145480650876128,960,"sub-012","PLCB"
"Default","Vis",-0.00469270317472885,0.172799474576384,-0.15743004441941,1334,"sub-012","PLCB"
"Default","SomMot",-0.147339252392173,0.145067105519403,-0.236435517039461,1610,"sub-012","PLCB"
"Default","DorsAttn",-0.106927888818474,0.174360077790059,-0.222830486630019,1196,"sub-012","PLCB"
"Default","SalVentAttn",-0.0966110923417451,0.222136756281196,-0.273366811777816,1012,"sub-012","PLCB"
"Default","Limbic",0.137974477070912,0.24528704883033,-0.109422769200801,552,"sub-012","PLCB"
"Default","Cont",0.142168416971311,0.284110412717693,-0.162085382567062,1380,"sub-012","PLCB"
"Default","Default",0.328882618859139,0.428380328136592,-0.134352617776868,1035,"sub-012","PLCB"
"Default","Subcortex",0.0719184689477977,0.166221986809353,-0.111407569775065,1472,"sub-012","PLCB"
"Subcortex","Vis",0.0523915547077598,0.149137054160616,-0.091559523566597,928,"sub-012","PLCB"
"Subcortex","SomMot",0.111697756707448,0.188360017777127,-0.0824971822166905,1120,"sub-012","PLCB"
"Subcortex","DorsAttn",0.103713006987122,0.167318656576576,-0.0895740640953936,832,"sub-012","PLCB"
"Subcortex","SalVentAttn",0.160433289805546,0.226925271978403,-0.100419871026434,704,"sub-012","PLCB"
"Subcortex","Limbic",0.108707963194576,0.165054122444967,-0.0727142858204186,384,"sub-012","PLCB"
"Subcortex","Cont",0.103211380569884,0.205613981753536,-0.145480650876128,960,"sub-012","PLCB"
"Subcortex","Default",0.0719184689477977,0.166221986809353,-0.111407569775065,1472,"sub-012","PLCB"
"Subcortex","Subcortex",0.24937952164653,0.356312982584624,-0.104895683722285,496,"sub-012","PLCB"
"Vis","Vis",0.225849163839653,0.282630837927944,-0.108104071899956,406,"sub-013","LSD"
"Vis","SomMot",0.159159402635033,0.224328415232616,-0.103129742126528,1015,"sub-013","LSD"
"Vis","DorsAttn",0.153921449633983,0.227764210731884,-0.10563364476403,754,"sub-013","LSD"
"Vis","SalVentAttn",0.134867494145369,0.195765994881542,-0.0920358085975568,638,"sub-013","LSD"
"Vis","Limbic",0.0231213069074152,0.152880602805323,-0.138449945404174,348,"sub-013","LSD"
"Vis","Cont",0.00459152685440316,0.161895112454167,-0.153436960061488,870,"sub-013","LSD"
"Vis","Default",0.0507567973360456,0.171420137747161,-0.134596775006505,1334,"sub-013","LSD"
"Vis","Subcortex",0.0935441726099875,0.165024510022346,-0.0891278007771497,928,"sub-013","LSD"
"SomMot","Vis",0.159159402635033,0.224328415232616,-0.103129742126528,1015,"sub-013","LSD"
"SomMot","SomMot",0.45158934833125,0.46295928365617,-0.0574339100612899,595,"sub-013","LSD"
"SomMot","DorsAttn",0.219073888262196,0.27408511027692,-0.0940046840863051,910,"sub-013","LSD"
"SomMot","SalVentAttn",0.311756109821688,0.353169503369507,-0.115776276510206,770,"sub-013","LSD"
"SomMot","Limbic",0.0470932696429479,0.148041356293708,-0.132741401277943,420,"sub-013","LSD"
"SomMot","Cont",-0.0718891986417483,0.133862743723239,-0.174324901759267,1050,"sub-013","LSD"
"SomMot","Default",-0.0770396571069471,0.156920324981023,-0.202160295764098,1610,"sub-013","LSD"
"SomMot","Subcortex",0.101615785733521,0.169784932555662,-0.0855643799553691,1120,"sub-013","LSD"
"DorsAttn","Vis",0.153921449633983,0.227764210731884,-0.10563364476403,754,"sub-013","LSD"
"DorsAttn","SomMot",0.219073888262196,0.27408511027692,-0.0940046840863051,910,"sub-013","LSD"
"DorsAttn","DorsAttn",0.29605670464253,0.330793795055931,-0.0873378488090756,325,"sub-013","LSD"
"DorsAttn","SalVentAttn",0.201680118440632,0.258104387796148,-0.078090217113799,572,"sub-013","LSD"
"DorsAttn","Limbic",-0.034322921296759,0.133685097523218,-0.137913357771253,312,"sub-013","LSD"
"DorsAttn","Cont",0.050775594071411,0.21889472651491,-0.160102161652516,780,"sub-013","LSD"
"DorsAttn","Default",-0.0614716770810913,0.169407936132868,-0.181013405750248,1196,"sub-013","LSD"
"DorsAttn","Subcortex",0.0309457492127109,0.139819362634519,-0.108352819192726,832,"sub-013","LSD"
"SalVentAttn","Vis",0.134867494145369,0.195765994881542,-0.0920358085975568,638,"sub-013","LSD"
"SalVentAttn","SomMot",0.311756109821688,0.353169503369507,-0.115776276510206,770,"sub-013","LSD"
"SalVentAttn","DorsAttn",0.201680118440632,0.258104387796148,-0.078090217113799,572,"sub-013","LSD"
"SalVentAttn","SalVentAttn",0.348518375814264,0.387565575541465,-0.0871661685103007,231,"sub-013","LSD"
"SalVentAttn","Limbic",0.0360255873992491,0.16033678350562,-0.140747214403388,264,"sub-013","LSD"
"SalVentAttn","Cont",0.0229175240230788,0.188309266968121,-0.175552567510972,660,"sub-013","LSD"
"SalVentAttn","Default",-0.0737971538816568,0.173379744034606,-0.215645171503898,1012,"sub-013","LSD"
"SalVentAttn","Subcortex",0.120000475529303,0.183837664372388,-0.104248110919485,704,"sub-013","LSD"
"Limbic","Vis",0.0231213069074152,0.152880602805323,-0.138449945404174,348,"sub-013","LSD"
"Limbic","SomMot",0.0470932696429479,0.148041356293708,-0.132741401277943,420,"sub-013","LSD"
"Limbic","DorsAttn",-0.034322921296759,0.133685097523218,-0.137913357771253,312,"sub-013","LSD"
"Limbic","SalVentAttn",0.0360255873992491,0.16033678350562,-0.140747214403388,264,"sub-013","LSD"
"Limbic","Limbic",0.155720107501456,0.301746643363172,-0.136332964221975,66,"sub-013","LSD"
"Limbic","Cont",0.0204391244595351,0.17713956332453,-0.134529817843415,360,"sub-013","LSD"
"Limbic","Default",0.0490239991298243,0.198471719407223,-0.146696237049363,552,"sub-013","LSD"
"Limbic","Subcortex",0.0962450692933047,0.19592099859294,-0.123041975165894,384,"sub-013","LSD"
"Cont","Vis",0.00459152685440316,0.161895112454167,-0.153436960061488,870,"sub-013","LSD"
"Cont","SomMot",-0.0718891986417483,0.133862743723239,-0.174324901759267,1050,"sub-013","LSD"
"Cont","DorsAttn",0.050775594071411,0.21889472651491,-0.160102161652516,780,"sub-013","LSD"
"Cont","SalVentAttn",0.0229175240230788,0.188309266968121,-0.175552567510972,660,"sub-013","LSD"
"Cont","Limbic",0.0204391244595351,0.17713956332453,-0.134529817843415,360,"sub-013","LSD"
"Cont","Cont",0.2542373334294,0.341502297206465,-0.110405550924765,435,"sub-013","LSD"
"Cont","Default",0.0756574727607413,0.230732117395668,-0.155554903536099,1380,"sub-013","LSD"
"Cont","Subcortex",0.0553356475276801,0.152352770953363,-0.105642903530448,960,"sub-013","LSD"
"Default","Vis",0.0507567973360456,0.171420137747161,-0.134596775006505,1334,"sub-013","LSD"
"Default","SomMot",-0.0770396571069471,0.156920324981023,-0.202160295764098,1610,"sub-013","LSD"
"Default","DorsAttn",-0.0614716770810913,0.169407936132868,-0.181013405750248,1196,"sub-013","LSD"
"Default","SalVentAttn",-0.0737971538816568,0.173379744034605,-0.215645171503898,1012,"sub-013","LSD"
"Default","Limbic",0.0490239991298243,0.198471719407223,-0.146696237049363,552,"sub-013","LSD"
"Default","Cont",0.0756574727607413,0.230732117395668,-0.155554903536099,1380,"sub-013","LSD"
"Default","Default",0.204840123218151,0.307879286055359,-0.144008567912903,1035,"sub-013","LSD"
"Default","Subcortex",0.0986393801633545,0.184038804682574,-0.0978175919369133,1472,"sub-013","LSD"
"Subcortex","Vis",0.0935441726099875,0.165024510022346,-0.0891278007771497,928,"sub-013","LSD"
"Subcortex","SomMot",0.101615785733521,0.169784932555662,-0.0855643799553691,1120,"sub-013","LSD"
"Subcortex","DorsAttn",0.0309457492127109,0.139819362634519,-0.108352819192726,832,"sub-013","LSD"
"Subcortex","SalVentAttn",0.120000475529303,0.183837664372388,-0.104248110919485,704,"sub-013","LSD"
"Subcortex","Limbic",0.0962450692933047,0.19592099859294,-0.123041975165894,384,"sub-013","LSD"
"Subcortex","Cont",0.0553356475276801,0.152352770953363,-0.105642903530448,960,"sub-013","LSD"
"Subcortex","Default",0.0986393801633545,0.184038804682574,-0.0978175919369133,1472,"sub-013","LSD"
"Subcortex","Subcortex",0.242348559784699,0.308206394403256,-0.0950712101745729,496,"sub-013","LSD"
"Vis","Vis",0.313108468382068,0.389061659412003,-0.108309236687247,406,"sub-013","PLCB"
"Vis","SomMot",0.191413773641417,0.240937349139077,-0.0812833504130066,1015,"sub-013","PLCB"
"Vis","DorsAttn",0.108764348104847,0.268148762499493,-0.15352088119722,754,"sub-013","PLCB"
"Vis","SalVentAttn",0.0412422209435756,0.186857644696265,-0.157226208467497,638,"sub-013","PLCB"
"Vis","Limbic",0.00896547845357021,0.129643539869053,-0.12182930667339,348,"sub-013","PLCB"
"Vis","Cont",-0.0182951058918481,0.176014778372575,-0.171823903335343,870,"sub-013","PLCB"
"Vis","Default",0.00626712540700204,0.170536618127596,-0.133396118750729,1334,"sub-013","PLCB"
"Vis","Subcortex",0.0979769811214331,0.186146080280532,-0.123781662218118,928,"sub-013","PLCB"
"SomMot","Vis",0.191413773641417,0.240937349139077,-0.0812833504130066,1015,"sub-013","PLCB"
"SomMot","SomMot",0.509638551118595,0.517352931544128,-0.0564041126049367,595,"sub-013","PLCB"
"SomMot","DorsAttn",0.202393985260775,0.27589055073931,-0.0977512067213986,910,"sub-013","PLCB"
"SomMot","SalVentAttn",0.325424486569266,0.366307363771983,-0.0899218455916735,770,"sub-013","PLCB"
"SomMot","Limbic",-0.0369530032401009,0.126041277858471,-0.139298249511297,420,"sub-013","PLCB"
"SomMot","Cont",-0.0449412093383414,0.126089169439692,-0.145182579377431,1050,"sub-013","PLCB"
